,artist,collab,weight
4771,Soulja Boy,Bow Wow,13
4772,Soulja Boy,Lil Twist,2
4773,Soulja Boy,Lil Yachty,2
4774,Soulja Boy,Agoff,4
4775,Soulja Boy,King Reefa,2
4776,Agoff,King Reefa,1
4777,Lil Yachty,Rich The Kid,1
4778,Soulja Boy,Calico Jonez,2
4779,King Reefa,Agoff,1
4780,Soulja Boy,HoodRich Pablo Juan,3
4781,Soulja Boy,Paul Allen,1
4782,Soulja Boy,Lil100,1
4783,Soulja Boy,Lil E,1
4784,Lil100,Lil E,1
4785,Soulja Boy,Migos,2
4786,Soulja Boy,Reese Money Bagz & Dae Dot (Sodmg),1
4787,Soulja Boy,Wankaego,1
4788,Soulja Boy,Gudda Gudda,2
4789,Soulja Boy,Busta Rhymes,1
4790,Soulja Boy,The BasedGod,2
4791,Lil B,The BasedGod,2
4792,Soulja Boy,Trey Songz,2
4793,Soulja Boy,AR-AB,1
4794,Lil B,AR-AB,1
4795,Soulja Boy,50 Cent,1
4796,Soulja Boy,Ester Dean,1
4797,Soulja Boy,Gucci Mane,2
4798,Soulja Boy,Shawty Lo,1
4799,Gucci Mane,Shawty Lo,13
4800,Soulja Boy,Sammie,1
4801,Soulja Boy,Juney Boondata,1
4802,Soulja Boy,Yo Gotti,1
4803,Gucci Mane,Yo Gotti,26
4804,Soulja Boy,Show Stoppas,1
4805,Soulja Boy,I-15,1
4806,Tekno,Lord Afrixana,1
4807,Tekno,Mr Eazi,1
4808,Tekno,Yemi Alade,1
4809,Lord Afrixana,Mr Eazi,1
4810,Lord Afrixana,Yemi Alade,1
4811,Mr Eazi,Yemi Alade,1
4812,Beyoncé,Kendrick Lamar,2
4813,Beyoncé,JAY-Z,11
4814,Beyoncé,Childish Gambino,1
4815,Beyoncé,Oumou Sangaré,1
4816,JAY-Z,Childish Gambino,1
4817,JAY-Z,Oumou Sangaré,1
4818,Childish Gambino,Oumou Sangaré,1
4819,Salatiel,Pharrell Williams,1
4820,Salatiel,Beyoncé,1
4821,Pharrell Williams,Beyoncé,1
4822,Blue Ivy,SAINt JHN,1
4823,Blue Ivy,Beyoncé,1
4824,Blue Ivy,WizKid,1
4825,SAINt JHN,Beyoncé,1
4826,SAINt JHN,WizKid,1
4827,Beyoncé,WizKid,1
4828,Tiwa Savage,Mr Eazi,1
4829,Beyoncé,Shatta Wale,1
4830,Beyoncé,Major Lazer,1
4831,Shatta Wale,Major Lazer,1
4832,Nija,Beyoncé,1
4833,Nija,Busiswa,1
4834,Nija,Yemi Alade,1
4835,Nija,Tierra Whack,1
4836,Nija,Moonchild Sanelly,1
4837,Nija,DJ Lag,1
4838,Beyoncé,Busiswa,1
4839,Beyoncé,Yemi Alade,1
4840,Beyoncé,Tierra Whack,1
4841,Beyoncé,Moonchild Sanelly,1
4842,Beyoncé,DJ Lag,1
4843,Busiswa,Yemi Alade,1
4844,Busiswa,Tierra Whack,1
4845,Busiswa,Moonchild Sanelly,1
4846,Busiswa,DJ Lag,1
4847,Yemi Alade,Tierra Whack,1
4848,Yemi Alade,Moonchild Sanelly,1
4849,Yemi Alade,DJ Lag,1
4850,Tierra Whack,Moonchild Sanelly,1
4851,Tierra Whack,DJ Lag,1
4852,Moonchild Sanelly,DJ Lag,1
4853,070 Shake,Jessie Reyez,1
4854,Beyoncé,Melo-X,1
4855,JD McCrary,Shahadi Wright Joseph,1
4856,JD McCrary,Chiwetel Ejiofor,1
4857,Billy Eichner,Seth Rogen,1
4858,Billy Eichner,JD McCrary,1
4859,Seth Rogen,JD McCrary,1
4860,Beyoncé Knowles Carter,Childish Gambino,1
4861,Childish Gambino,John Kani,1
4862,Childish Gambino,Chiwetel Ejiofor,1
4863,James Earl Jones,Alfre Woodard,1
4864,James Earl Jones,Childish Gambino,1
4865,Alfre Woodard,Childish Gambino,1
4866,Beyoncé,J Balvin,1
4867,Beyoncé,Willy William,1
4868,J Balvin,Willy William,1
4869,Beyoncé,Kelly Rowland,3
4870,Beyoncé,Michelle Williams,4
4871,Kelly Rowland,Michelle Williams,4
4872,Beyoncé,Blue Ivy,2
4873,Beyoncé,Jack White,1
4874,Beyoncé,The Weeknd,1
4875,Beyoncé,James Blake,1
4876,Beyoncé,Drake,1
4877,Beyoncé,Chimamanda Ngozi Adichie,1
4878,Beyoncé,Frank Ocean,1
4879,Beyoncé,Nicki Minaj,1
4880,Beyoncé,Kanye West,3
4881,Beyoncé,Pharrell Williams,1
4882,Beyoncé,Mr. Vegas,1
4883,Beyoncé,Clifford Smith,1
4884,Beyoncé,Cleveland Browne,1
4885,Beyoncé,Danny Browne,1
4886,Mr. Vegas,Clifford Smith,1
4887,Mr. Vegas,Cleveland Browne,1
4888,Mr. Vegas,Danny Browne,1
4889,Clifford Smith,Cleveland Browne,1
4890,Clifford Smith,Danny Browne,1
4891,Cleveland Browne,Danny Browne,1
4892,Beyoncé,André 3000,1
4893,Beyoncé,Kaskade,1
4894,Beyoncé,Jens Bergmark,1
4895,Beyoncé,Julian Napolitano,1
4896,Beyoncé,Maurice Joshua for Nu Soul Inc.,1
4897,Beyoncé,DJ Escape for Escape Productions,1
4898,Beyoncé,Tony Coluccio for Global Media Music,1
4899,DJ Escape for Escape Productions,Tony Coluccio for Global Media Music,1
4900,Beyoncé,Achilles Sparta for Karmatronic Sound Mgmt LLC,1
4901,Beyoncé,Peter Krajczar for Karmatronic Sound Mgmt LLC,1
4902,Achilles Sparta for Karmatronic Sound Mgmt LLC,Peter Krajczar for Karmatronic Sound Mgmt LLC,1
4903,Beyoncé,Dave on HD Accel at Audacious,1
4904,Beyoncé,Christian on HD Accel at Audacious,1
4905,Dave on HD Accel at Audacious,Christian on HD Accel at Audacious,1
4906,Beyoncé,OK DAC courtesy of Formation Records and Taciturn,1
4907,Beyoncé,Remix produced and mixed by Jesse Peterson & Alan Gordon,1
4908,Beyoncé,Jere McAllister for Slang Music Group,1
4909,Beyoncé,Vince Lawrence for Slang Music Group,1
4910,Jere McAllister for Slang Music Group,Vince Lawrence for Slang Music Group,1
4911,Beyoncé,Lady Gaga,1
4912,Beyoncé,William Burke,1
4913,Lady Gaga,William Burke,1
4914,Beyoncé,Soulja Boy,1
4915,Beyoncé,Destiny's Child,1
4916,Soulja Boy,Destiny's Child,1
4917,Beyoncé,Shakira,2
4918,Beyoncé,Alejandro Fernández,1
4919,Beyoncé,Visitante,1
4920,Shakira,Visitante,1
4921,Beyoncé,Rudy Pérez,1
4922,Beyoncé,Bun B,1
4923,Beyoncé,Slim Thug,1
4924,Beyoncé,Blackkey and Gousse,1
4925,JAY-Z,Blackkey and Gousse,1
4926,Beyoncé,Sean Paul,1
4927,Beyoncé,Big Boi,1
4928,Beyoncé,Sleepy Brown,1
4929,Big Boi,Sleepy Brown,19
4930,Beyoncé,Missy Elliott,1
4931,Luther Vandross,Beyoncé,1
4932,Justin Timberlake,Alicia Keys,1
4933,Justin Timberlake,Chris Stapleton,1
4934,Justin Timberlake,Drake,1
4935,Justin Timberlake,JAY-Z,2
4936,Justin Timberlake,Dirty Vegas,1
4937,Justin Timberlake,Tiësto,1
4938,Justin Timberlake,Basement Jaxx,1
4939,Justin Timberlake,Paul Oakenfold,1
4940,Justin Timberlake,Hani,1
4941,Justin Timberlake,Steve Angello,1
4942,Justin Timberlake,Sebastian Ingrosso,1
4943,Steve Angello,Sebastian Ingrosso,1
4944,Justin Timberlake,Timbaland,5
4945,Justin Timberlake,John Clark,1
4946,Justin Timberlake,Linus Loves,1
4947,Timbaland,John Clark,1
4948,Timbaland,Linus Loves,1
4949,John Clark,Linus Loves,1
4950,Justin Timberlake,Justice,1
4951,Justin Timberlake,Sébastien Léger,1
4952,Justin Timberlake,Sander Kleinenberg,1
4953,Justin Timberlake,E. Kalberg,1
4954,Justin Timberlake,S. Molijn,1
4955,Sander Kleinenberg,E. Kalberg,1
4956,Sander Kleinenberg,S. Molijn,1
4957,E. Kalberg,S. Molijn,1
4958,Justin Timberlake,Omar Chandla,1
4959,Justin Timberlake,Ryan Munroe,1
4960,Timbaland,Omar Chandla,1
4961,Timbaland,Ryan Munroe,1
4962,Omar Chandla,Ryan Munroe,2
4963,Justin Timberlake,T.I.,2
4964,Justin Timberlake,Three 6 Mafia,1
4965,Timbaland,Three 6 Mafia,1
4966,Justin Timberlake,will.i.am,1
4967,Justin Timberlake,The Benjamin Wright Orchestra,1
4968,Justin Timberlake,Beyoncé,1
4969,Justin Timberlake,Missy Elliott,1
4970,Justin Timberlake,"Larry ""Rock"" Campbell",1
4971,Justin Timberlake,DJ Wayne Williams,1
4972,Missy Elliott,Timbaland,1
4973,Missy Elliott,"Larry ""Rock"" Campbell",1
4974,Missy Elliott,DJ Wayne Williams,1
4975,Timbaland,"Larry ""Rock"" Campbell",1
4976,Timbaland,DJ Wayne Williams,1
4977,"Larry ""Rock"" Campbell",DJ Wayne Williams,1
4978,Justin Timberlake,50 Cent,1
4979,Frank Ocean,Earl Sweatshirt,1
4980,Frank Ocean,John Mayer,1
4981,Frank Ocean,André 3000,1
4982,Booker T. & the M.G.'s,The Mar-Keys,7
4983,Otis Redding,Booker T. & the M.G.'s,4
4984,Otis Redding,The Mar-Keys,4
4985,Otis Redding,Al “Brisco” Clark,2
4986,Otis Redding,Carla Thomas,11
4987,Otis Redding,Jimmy Douglass,4
4988,Mr Hudson,VIC MENSA,1
4989,Mr Hudson,SCHAE,1
4990,Mr Hudson,Taylor Bennett,1
4991,Mr Hudson,Josh Dean,1
4992,Taylor Bennett,Josh Dean,1
4993,Mr Hudson,Petite Noir,1
4994,Mr Hudson,Goody Grace,1
4995,Mr Hudson,Kanye West,2
4996,Mr Hudson,Kid Cudi,1
4997,Curtis Mayfield,The Impressions,25
4998,Ice-9,Master Henry Gibson,2
4999,Linda Clifford,Curtis Mayfield,7
5000,Eminem,Skylar Grey,6
5001,Eminem,DJ Premier,1
5002,Eminem,Ty Dolla $ign,1
5003,Eminem,Dr. Dre,16
5004,Eminem,Sly Pyper,1
5005,Dr. Dre,Sly Pyper,1
5006,Eminem,MAJ,1
5007,Eminem,White Gold,2
5008,Eminem,Young M.A,1
5009,Eminem,"Royce Da 5'9""",6
5010,"Royce Da 5'9""",White Gold,1
5011,Eminem,Ed Sheeran,3
5012,Eminem,Juice WRLD,1
5013,Eminem,Black Thought,1
5014,Eminem,Q-Tip,1
5015,Eminem,Denaun,1
5016,"Royce Da 5'9""",Black Thought,1
5017,"Royce Da 5'9""",Q-Tip,1
5018,"Royce Da 5'9""",Denaun,1
5019,Black Thought,Q-Tip,1
5020,Black Thought,Denaun,1
5021,Q-Tip,Denaun,1
5022,Eminem,Anderson .Paak,1
5023,Eminem,Don Toliver,1
5024,Eminem,KXNG Crooked,1
5025,Eminem,Joell Ortiz,1
5026,KXNG Crooked,"Royce Da 5'9""",1
5027,KXNG Crooked,Joell Ortiz,1
5028,"Royce Da 5'9""",Joell Ortiz,1
5029,Eminem,Joyner Lucas,1
5030,Eminem,Jessie Reyez,2
5031,Eminem,Beyoncé,2
5032,Eminem,PHresher,2
5033,Eminem,Alicia Keys,3
5034,Eminem,X Ambassadors,2
5035,Eminem,Kehlani,2
5036,Eminem,P!nk,3
5037,Eminem,Rihanna,2
5038,Eminem,Kendrick Lamar,1
5039,Eminem,Nate Ruess,1
5040,Eminem,Jamie N Commons,1
5041,Eminem,Kobe,1
5042,Eminem,Slaughterhouse,1
5043,Eminem,50 Cent,6
5044,Dr. Dre,50 Cent,3
5045,Drake,Eminem,1
5046,Kanye West,Eminem,1
5047,Eminem,Obie Trice,6
5048,Eminem,Stat Quo,2
5049,Eminem,Bobby Creekwater,2
5050,Eminem,Ca$his,1
5051,Obie Trice,Stat Quo,3
5052,Obie Trice,Bobby Creekwater,3
5053,Obie Trice,Ca$his,3
5054,Stat Quo,Bobby Creekwater,2
5055,Stat Quo,Ca$his,1
5056,Bobby Creekwater,Ca$his,2
5057,Swifty McVay,Denaun,1
5058,Akon,Stat Quo,1
5059,Akon,Bobby Creekwater,1
5060,Nate Dogg,Eminem,1
5061,Nate Dogg,Obie Trice,1
5062,Nate Dogg,Bobby Creekwater,1
5063,Obie Trice,Kuniva,1
5064,Kuniva,Bobby Creekwater,1
5065,Kuniva,Ca$his,1
5066,Kuniva,Stat Quo,1
5067,Bobby Creekwater,Stat Quo,1
5068,Ca$his,Stat Quo,1
5069,Obie Trice,50 Cent,1
5070,Stat Quo,50 Cent,1
5071,Eminem,D12,3
5072,Eminem,Dina Rae,1
5073,Eminem,Nate Dogg,3
5074,Eminem,Hailie Jade,1
5075,Eminem,Marilyn Manson,1
5076,Eminem,Dido,1
5077,Eminem,Steve Berman,1
5078,Eminem,RBX,1
5079,Eminem,Sticky Fingaz,1
5080,RBX,Sticky Fingaz,1
5081,Eminem,Bizarre,1
5082,Eminem,Snoop Dogg,2
5083,Eminem,Xzibit,2
5084,Dr. Dre,Snoop Dogg,2
5085,Dr. Dre,Xzibit,2
5086,Dr. Dre,Nate Dogg,2
5087,Snoop Dogg,Xzibit,4
5088,Snoop Dogg,Nate Dogg,9
5089,Xzibit,Nate Dogg,1
5090,Nate Dogg,Xzibit,1
5091,Eminem,Jeff Bass,2
5092,Eminem,Mark Bass,1
5093,Jeff Bass,Mark Bass,1
5094,Jeff Bass,"Royce Da 5'9""",1
5095,Eminem,Sway & King Tech,1
5096,Eminem,Zoe Winkler,1
5097,The Notorious B.I.G.,Mase,2
5098,The Notorious B.I.G.,Diddy,7
5099,Mase,Diddy,1
5100,The Notorious B.I.G.,Eminem,2
5101,The Notorious B.I.G.,Avery Storm,2
5102,The Notorious B.I.G.,Jagged Edge,2
5103,The Notorious B.I.G.,Nelly,2
5104,Avery Storm,Diddy,1
5105,Avery Storm,Jagged Edge,1
5106,Avery Storm,Nelly,1
5107,Diddy,Jagged Edge,2
5108,Diddy,Nelly,2
5109,Jagged Edge,Nelly,1
5110,The Notorious B.I.G.,Lil' Kim,7
5111,Lil' Kim,Diddy,3
5112,Faith Evans,Jamal Woolard,1
5113,The Notorious B.I.G.,Jamal Woolard,1
5114,Faith Evans,Lil' Cease,1
5115,The Notorious B.I.G.,Lil' Cease,2
5116,Faith Evans,Mama Wallace,3
5117,The Notorious B.I.G.,Mama Wallace,3
5118,Faith Evans,112,2
5119,The Notorious B.I.G.,112,2
5120,112,Mama Wallace,1
5121,Faith Evans,Snoop Dogg,2
5122,The Notorious B.I.G.,Snoop Dogg,3
5123,Faith Evans,Busta Rhymes,1
5124,The Notorious B.I.G.,Busta Rhymes,3
5125,Faith Evans,Sheek Louch,1
5126,Faith Evans,Styles P,1
5127,The Notorious B.I.G.,Sheek Louch,1
5128,The Notorious B.I.G.,Styles P,1
5129,Sheek Louch,Styles P,2
5130,Faith Evans,Chyna Tahjere,1
5131,Faith Evans,Kevin McCall,1
5132,The Notorious B.I.G.,Chyna Tahjere,1
5133,The Notorious B.I.G.,Kevin McCall,1
5134,Chyna Tahjere,Kevin McCall,1
5135,Faith Evans,Lil' Kim,2
5136,Faith Evans,Jadakiss,1
5137,The Notorious B.I.G.,Jadakiss,1
5138,The Notorious B.I.G.,Obie Trice,1
5139,Eminem,Diddy,1
5140,Obie Trice,Diddy,1
5141,The Notorious B.I.G.,Bone Thugs-N-Harmony,2
5142,The Notorious B.I.G.,Twista,2
5143,Bone Thugs-N-Harmony,Twista,1
5144,The Commission,JAY-Z,1
5145,The Commission,The Notorious B.I.G.,1
5146,The Notorious B.I.G.,Big Pun,1
5147,The Notorious B.I.G.,Fat Joe,1
5148,The Notorious B.I.G.,Freeway,1
5149,Big Pun,Fat Joe,1
5150,Big Pun,Freeway,1
5151,Fat Joe,Freeway,1
5152,The Notorious B.I.G.,Bobby V.,1
5153,The Notorious B.I.G.,Cheri Dennis,1
5154,The Notorious B.I.G.,Faith Evans,2
5155,The Notorious B.I.G.,Ludacris,1
5156,Bobby V.,Cheri Dennis,1
5157,Bobby V.,Faith Evans,1
5158,Bobby V.,Ludacris,1
5159,Bobby V.,Snoop Dogg,1
5160,Cheri Dennis,Faith Evans,1
5161,Cheri Dennis,Ludacris,1
5162,Cheri Dennis,Snoop Dogg,1
5163,Faith Evans,Ludacris,1
5164,Ludacris,Snoop Dogg,3
5165,The Notorious B.I.G.,The Game,1
5166,Faith Evans,The Game,1
5167,The Notorious B.I.G.,2Pac,1
5168,The Notorious B.I.G.,Mary J. Blige,1
5169,The Notorious B.I.G.,Nas,2
5170,2Pac,Mary J. Blige,1
5171,2Pac,Nas,1
5172,Mary J. Blige,Nas,4
5173,The Notorious B.I.G.,Jim Jones,1
5174,The Notorious B.I.G.,Juelz Santana,1
5175,The Notorious B.I.G.,Lil Wayne,1
5176,Jim Jones,Juelz Santana,24
5177,Jim Jones,Lil Wayne,1
5178,Juelz Santana,Lil Wayne,1
5179,The Notorious B.I.G.,Mobb Deep,2
5180,The Notorious B.I.G.,Akon,1
5181,The Notorious B.I.G.,Big Gee of Boyz N Da Hood,1
5182,The Notorious B.I.G.,Scarface,1
5183,Akon,Big Gee of Boyz N Da Hood,1
5184,Akon,Scarface,1
5185,Big Gee of Boyz N Da Hood,Scarface,1
5186,The Notorious B.I.G.,Slim Thug,1
5187,The Notorious B.I.G.,T.I.,1
5188,Slim Thug,T.I.,2
5189,The Notorious B.I.G.,Missy Elliott,2
5190,The Notorious B.I.G.,Charlie Wilson,2
5191,The Notorious B.I.G.,R. Kelly,3
5192,Charlie Wilson,R. Kelly,1
5193,The Notorious B.I.G.,Bob Marley & The Wailers,1
5194,The Notorious B.I.G.,Clipse,1
5195,The Notorious B.I.G.,Korn,1
5196,Twista,Bone Thugs-N-Harmony,2
5197,Diddy,Avery Storm,1
5198,Nelly,Jagged Edge,1
5199,Jagged Edge,Avery Storm,1
5200,R. Kelly,Charlie Wilson,1
5201,The Notorious B.I.G.,Ghostface Killah,1
5202,The Notorious B.I.G.,Raekwon,1
5203,Ghostface Killah,Raekwon,1
5204,The Notorious B.I.G.,Hot Boys,1
5205,The Notorious B.I.G.,Big Tmer,1
5206,Hot Boys,Big Tmer,1
5207,The Notorious B.I.G.,Mark Curry,1
5208,Mark Curry,Snoop Dogg,1
5209,Mark Curry,Busta Rhymes,1
5210,Snoop Dogg,Busta Rhymes,4
5211,The Notorious B.I.G.,Junior M.A.F.I.A.,1
5212,The Notorious B.I.G.,Too $hort,2
5213,The Notorious B.I.G.,Sadat X,1
5214,The Notorious B.I.G.,Redman,1
5215,The Notorious B.I.G.,Method Man,2
5216,Redman,Method Man,6
5217,The Notorious B.I.G.,G. Dep,1
5218,The Notorious B.I.G.,Craig Mack,1
5219,G. Dep,Craig Mack,1
5220,G. Dep,Missy Elliott,1
5221,Craig Mack,Missy Elliott,1
5222,The Notorious B.I.G.,"Harve ""Joe Hooker"" Pierre",1
5223,Mobb Deep,"Harve ""Joe Hooker"" Pierre",1
5224,The Notorious B.I.G.,Black Rob,1
5225,The Notorious B.I.G.,Ice Cube,1
5226,The Notorious B.I.G.,Beanie Sigel,1
5227,Black Rob,Ice Cube,1
5228,Black Rob,Beanie Sigel,1
5229,Ice Cube,Beanie Sigel,1
5230,The Notorious B.I.G.,K-Ci,1
5231,The Notorious B.I.G.,JoJo,1
5232,K-Ci,JoJo,1
5233,K-Ci,Nas,1
5234,JoJo,Nas,1
5235,The Notorious B.I.G.,The LOX,2
5236,The Notorious B.I.G.,Angela Winbush,1
5237,The Notorious B.I.G.,JAY-Z,2
5238,Angela Winbush,JAY-Z,1
5239,Diddy,Too $hort,1
5240,The Notorious B.I.G.,DMC,1
5241,Rakim,Maino & Tracy Horton,1
5242,Rakim,IQ,1
5243,Rakim,Tracey Horton,2
5244,Rakim,Samuel Christian,1
5245,Rakim,Destiny Griffin,1
5246,Rakim,Clark Kent,2
5247,Rakim,Nneka Morton,2
5248,Rakim,Rahzel,2
5249,Rakim,Connie McKendrick,2
5250,Sean Paul,Sotto Bless,2
5251,Sean Paul,Looga Man,3
5252,Sean Paul,Ras Ajai,1
5253,Sean Paul,Chi Ching Ching,2
5254,Sean Paul,Delly Ranx,1
5255,Sotto Bless,Looga Man,1
5256,Sotto Bless,Ras Ajai,1
5257,Sotto Bless,Chi Ching Ching,1
5258,Sotto Bless,Delly Ranx,1
5259,Looga Man,Ras Ajai,1
5260,Looga Man,Chi Ching Ching,1
5261,Looga Man,Delly Ranx,1
5262,Ras Ajai,Chi Ching Ching,1
5263,Ras Ajai,Delly Ranx,1
5264,Chi Ching Ching,Delly Ranx,1
5265,Sean Paul,Suku Ward,1
5266,Sean Paul,Intence,1
5267,Sean Paul,Leftside,1
5268,Sean Paul,Damian Marley,2
5269,Chi Ching Ching,Damian Marley,1
5270,Sean Paul,Govana,1
5271,Sean Paul,Serani,1
5272,Sean Paul,Jesse Royal,1
5273,Sean Paul,Mutabaruka,1
5274,Sean Paul,Stonebwoy,1
5275,Sean Paul,Money Matters Ent,1
5276,Jesse Royal,Mutabaruka,1
5277,Jesse Royal,Stonebwoy,1
5278,Jesse Royal,Money Matters Ent,1
5279,Mutabaruka,Stonebwoy,1
5280,Mutabaruka,Money Matters Ent,1
5281,Stonebwoy,Money Matters Ent,1
5282,Sean Paul,Bugle,1
5283,Sotto Bless,Bugle,1
5284,Sean Paul,Squash,1
5285,Sean Paul,Mavado,1
5286,Sean Paul,Agent Sasco (Assassin),1
5287,Sean Paul,Troyton Music,1
5288,Mavado,Agent Sasco (Assassin),1
5289,Mavado,Troyton Music,1
5290,Agent Sasco (Assassin),Troyton Music,1
5291,Sean Paul,Masicka,1
5292,Sean Paul,Skillibeng,1
5293,Masicka,Skillibeng,1
5294,Sean Paul,Jhené Aiko,1
5295,Sean Paul,Ellie Goulding,1
5296,Sean Paul,David Guetta,3
5297,Sean Paul,Becky G,3
5298,David Guetta,Becky G,3
5299,Sean Paul,Major Lazer,1
5300,Sean Paul,Stefflon Don,1
5301,Sean Paul,Migos,1
5302,Sean Paul,Tory Lanez,1
5303,Sean Paul,Dua Lipa,2
5304,Sean Paul,Sam Feldt,1
5305,Dua Lipa,Sam Feldt,1
5306,Sean Paul,Delirious & Alex K,1
5307,Dua Lipa,Delirious & Alex K,1
5308,Sean Paul,Cheat Codes,1
5309,David Guetta,Cheat Codes,1
5310,Becky G,Cheat Codes,1
5311,Sean Paul,Valentino Khan,1
5312,David Guetta,Valentino Khan,1
5313,Becky G,Valentino Khan,1
5314,Sean Paul,Juicy J,1
5315,Sean Paul,2 Chainz,1
5316,Sean Paul,Nicki Minaj,1
5317,Juicy J,2 Chainz,8
5318,Juicy J,Nicki Minaj,2
5319,Sean Paul,Nyla,1
5320,Sean Paul,Konshens,1
5321,Sean Paul,Iggy Azalea,1
5322,Sean Paul,Prince Royce,1
5323,Sean Paul,Alexis Jordan,1
5324,Sean Paul,Kelly Rowland,1
5325,Sean Paul,DJ Ammo,1
5326,Sean Paul,Zia Benjamin,1
5327,Sean Paul,Iecca,1
5328,Sean Paul,TAL,1
5329,Sean Paul,Keri Hilson,1
5330,Sean Paul,Zaho,1
5331,Sean Paul,Wayne Marshall,1
5332,Sean Paul,Nina Sky,1
5333,Sean Paul,Tami Chin,1
5334,Sean Paul,Kid Kurup,1
5335,Kid Kurup,Looga Man,1
5336,Sean Paul,Santana,1
5337,Sean Paul,Joss Stone,1
5338,Santana,Joss Stone,1
5339,Sean Paul,Rihanna,1
5340,Sean Paul,Beyoncé,1
5341,Sean Paul,Rahzel,1
5342,Sean Paul,Chico,1
5343,Sean Paul,Sasha,1
5344,Sean Paul,Jeremy Harding,1
5345,Sean Paul,Murray Elias,2
5346,Sasha,Jeremy Harding,1
5347,Sasha,Murray Elias,1
5348,Jeremy Harding,Murray Elias,1
5349,Sean Paul,Debi Nova,1
5350,Sean Paul,Ce'Cile,1
5351,Sean Paul,Busta Rhymes,1
5352,Sean Paul,Jigzagula,1
5353,Busta Rhymes,Jigzagula,1
5354,Busta Rhymes,Murray Elias,1
5355,Jigzagula,Murray Elias,1
5356,Sean Paul,Farenheit,1
5357,Sean Paul,R.O.B.B.,1
5358,Sean Paul,Tony Touch,1
5359,R.O.B.B.,Tony Touch,1
5360,Sean Paul,Mr. Vegas,3
5361,Sean Paul,Luga Man,2
5362,Looga Man,Luga Man,1
5363,Big Boi,Kay-I,1
5364,Sleepy Brown,Kay-I,1
5365,Sleepy Brown,Killer Mike,3
5366,Big Boi,CeeLo Green,1
5367,Sleepy Brown,CeeLo Green,1
5368,Big Boi,RENEGADE EL REY,1
5369,Sleepy Brown,RENEGADE EL REY,1
5370,Big Boi,Big Rube,2
5371,Big Boi,Organized Noize,1
5372,Sleepy Brown,Big Rube,1
5373,Sleepy Brown,Organized Noize,1
5374,Big Rube,Killer Mike,1
5375,Big Rube,Organized Noize,1
5376,Killer Mike,Organized Noize,1
5377,Big Boi,Scotty Atl,1
5378,Sleepy Brown,Scotty Atl,1
5379,Big Boi,Backbone,1
5380,Backbone,Killer Mike,1
5381,Big Boi,Jeezy,1
5382,Jeezy,Killer Mike,1
5383,Big Boi,Adam Levine,1
5384,Big Boi,Scar,4
5385,Adam Levine,Scar,1
5386,Adam Levine,Sleepy Brown,1
5387,Scar,Sleepy Brown,1
5388,Big Boi,Gucci Mane,4
5389,Big Boi,Pimp C,1
5390,Gucci Mane,Pimp C,2
5391,Big Boi,Snoop Dogg,1
5392,Big Boi,Eric Bellinger,1
5393,Big Boi,Trozé,1
5394,Big Boi,Kurupt,1
5395,Killer Mike,Kurupt,1
5396,Big Boi,Curren$y,1
5397,Curren$y,Killer Mike,1
5398,Big Boi,Phantogram,6
5399,Big Boi,T.I.,4
5400,Big Boi,Ludacris,2
5401,Big Boi,Kid Cudi,2
5402,Big Boi,Little Dragon,5
5403,Little Dragon,Killer Mike,2
5404,Big Boi,Kelly Rowland,2
5405,Big Boi,A$AP Rocky,2
5406,A$AP Rocky,Phantogram,2
5407,Big Boi,B.o.B,4
5408,Big Boi,Wavves,2
5409,B.o.B,Wavves,2
5410,Big Boi,Mouche,2
5411,Mouche,Scar,2
5412,Big Boi,Bosko,2
5413,Big Boi,Jai Paul,1
5414,Jai Paul,Little Dragon,1
5415,Big Boi,Theophilus London,1
5416,Big Boi,Tre Luce,1
5417,Theophilus London,Tre Luce,1
5418,Big Boi,Joi,4
5419,Sleepy Brown,Joi,2
5420,Big Boi,Vonnegutt,2
5421,Big Boi,Cutty,2
5422,Big Boi,Khujo Goodie,2
5423,T.I.,Khujo Goodie,2
5424,Big Boi,Yelawolf,2
5425,Big Boi,Jamie Foxx,2
5426,Big Boi,Janelle Monáe,2
5427,Big Boi,George Clinton,2
5428,Big Boi,Too $hort,2
5429,Big Boi,Sam Chris,4
5430,George Clinton,Too $hort,2
5431,George Clinton,Sam Chris,2
5432,Too $hort,Sam Chris,2
5433,B.o.B,Joi,2
5434,Big Boi,Bun B,2
5435,Big Boi,Project Pat,1
5436,Gucci Mane,Bun B,6
5437,Gucci Mane,Project Pat,5
5438,Bun B,Project Pat,1
5439,Killer Mike,Blackowned C-Bone,1
5440,Killer Mike,Rock D The Legend,1
5441,Killer Mike,Big Boi,1
5442,Blackowned C-Bone,Rock D The Legend,1
5443,Blackowned C-Bone,Big Boi,1
5444,Rock D The Legend,Big Boi,1
5445,Scar,Big Boi,2
5446,Bubba Sparxxx,Coool Breeze,1
5447,Bubba Sparxxx,Killer Mike,1
5448,Coool Breeze,Killer Mike,1
5449,Scar,Lil' Rod,1
5450,Big Boi,Big Gee,1
5451,Big Boi,G-Rock,1
5452,Bun B,Big Gee,1
5453,Bun B,G-Rock,1
5454,Big Gee,G-Rock,1
5455,Scar,CeeLo Green,1
5456,Twista,YungBuk,1
5457,Twista,BLACK RAMBO,1
5458,Twista,Do Or Die,10
5459,Twista,church boy scotty,1
5460,Do Or Die,church boy scotty,1
